Nama_Laptop,Processor,RAM,GPU,Display,Storage,Harga_USD,Detail_URL,Buy_Link,Price_IDR,CPU_Score,GPU_Score,Screen_Score
Acer Predator Helios Neo 16S AI,Intel Core Ultra 9 275HX,64GB RAM,NVIDIA GeForce RTX 5070 Ti (Laptop),"16.0"", WQXGA (2560 x 1600), 240 Hz, OLED",2000GB SSD,284900,https://laptopmedia.com/laptop-specs/acer-predator-helios-neo-16s-ai-30/,https://www.amazon.com/exec/obidos/ASIN/B0FQT43QJM?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,4558400000,55854,32385,210
Acer Aspire 5,Intel Core i5-1335U,8GB RAM,Intel Iris Xe Graphics G7 (80EU),"15.6”, Full HD (1920 x 1080), IPS",1000GB SSD,65900,https://laptopmedia.com/laptop-specs/acer-aspire-5-7868/,https://www.amazon.com/exec/obidos/ASIN/B0F1FKNRWJ?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,1054400000,13902,2595,90
Acer Nitro V 15,Intel Core i9-13900H,16GB RAM,"NVIDIA GeForce RTX 4060 (Laptop, 75W)","15.6”, Full HD (1920 x 1080), 144 Hz, IPS",512GB SSD,117299,https://laptopmedia.com/laptop-specs/acer-nitro-v-15-1050/,https://www.amazon.com/exec/obidos/ASIN/B0F18YHF24?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,1876784000,27135,19497,130
MSI Creator Z16,Intel Core i7-12700H,16GB RAM,"NVIDIA GeForce RTX 3060 (Laptop, 70W)","16.0"", WQXGA (2560 x 1600), 120 Hz, IPS",3000GB SSD,185900,https://laptopmedia.com/laptop-specs/msi-creator-z16-266/,https://www.amazon.com/exec/obidos/ASIN/B0CMCMVCZR?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,2974400000,25079,16918,150
MSI Creator M16,Intel Core i7-12650H,64GB RAM,NVIDIA GeForce RTX 3060 (Laptop),"16.0"", QHD+ (2560 x 1600), IPS",1000GB SSD,180900,https://laptopmedia.com/laptop-specs/msi-creator-m16-522/,https://www.amazon.com/exec/obidos/ASIN/B0CJJKRJTX?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,2894400000,21424,16918,120
Acer Swift X,Intel Core i7-1260P,16GB RAM,NVIDIA GeForce RTX 3050 (Laptop),"14.0″, 2.2K (2240 x 1400), IPS",512GB SSD,94900,https://laptopmedia.com/laptop-specs/acer-swift-x-193/,https://www.amazon.com/exec/obidos/ASIN/B0CCDBZ13T?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,1518400000,16506,15000,120
Acer Nitro 5,Intel Core i5-10300H,16GB RAM,"NVIDIA GeForce RTX 3050 Ti (Laptop, 75W)","15.6”, Full HD (1920 x 1080), 144 Hz, IPS",512GB SSD 1000GB HDD,119900,https://laptopmedia.com/laptop-specs/acer-nitro-5-4139/,https://www.amazon.com/exec/obidos/ASIN/B0C1HJ5B4D?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,1918400000,8186,15000,130
MSI Thin GF63,Intel Core i5-12450H,32GB RAM,"NVIDIA GeForce RTX 2050 (Laptop, 45W)","15.6”, Full HD (1920 x 1080), 144 Hz, IPS",4000GB SSD,122400,https://laptopmedia.com/laptop-specs/msi-thin-gf63-1371/,https://www.amazon.com/exec/obidos/ASIN/B0DQWYPP43?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,1958400000,15953,7714,130
MSI Crosshair 18 HX AI,Intel Core Ultra 9 275HX,64GB RAM,NVIDIA GeForce RTX 5070 (Laptop),"18.0"", WQXGA (2560 x 1600), 240 Hz, IPS",2000GB SSD,266999,https://laptopmedia.com/laptop-specs/msi-crosshair-18-hx-ai-16/,https://www.amazon.com/exec/obidos/ASIN/B0G5YZSJ69?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,4271984000,55854,28708,180
Acer Predator Triton 300,Intel Core i7-11800H,24GB RAM,"NVIDIA GeForce RTX 3060 (Laptop, 105W)","15.6”, Full HD (1920 x 1080), 144 Hz, IPS",1000GB SSD,169999,https://laptopmedia.com/laptop-specs/acer-predator-triton-300-294/,https://www.amazon.com/exec/obidos/ASIN/B0BZYYKJMG?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,2719984000,19660,16918,130
Acer Aspire 5,Intel Core i5-1240P,32GB RAM,"NVIDIA GeForce RTX 2050 (Laptop, 35W)","15.6”, Full HD (1920 x 1080), IPS",2000GB SSD,109900,https://laptopmedia.com/laptop-specs/acer-aspire-5-7553/,https://www.amazon.com/exec/obidos/ASIN/B0FHVQ6C98?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,1758400000,15819,7714,90
Acer Predator Helios 300,Intel Core i7-12700H,32GB RAM,"NVIDIA GeForce RTX 3070 Ti (Laptop, 150W)","15.6”,  QHD (2560 x 1440), 240 Hz, IPS",16000GB SSD,554400,https://laptopmedia.com/laptop-specs/acer-predator-helios-300-1815/,https://www.amazon.com/exec/obidos/ASIN/B0B6B9DGRZ?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,554400,25079,23212,180
MSI Sword 15,Intel Core i7-12650H,32GB RAM,"NVIDIA GeForce RTX 3060 (Laptop, 105W)","15.6”, Full HD (1920 x 1080), 144 Hz, IPS",2000GB SSD,153900,https://laptopmedia.com/laptop-specs/msi-sword-15-1304/,https://www.amazon.com/exec/obidos/ASIN/B0CKPKFB28?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,2462400000,21424,16918,130
Acer Aspire 3,AMD Ryzen 5 7520U,16GB RAM,AMD Radeon 610M,"15.6”, Full HD (1920 x 1080), IPS",2000GB SSD,82900,https://laptopmedia.com/laptop-specs/acer-aspire-3-3068/,https://www.amazon.com/exec/obidos/ASIN/B0FQC78ZMY?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,1326400000,3000,1301,90
MSI Sword 15,Intel Core i7-12650H,32GB RAM,"NVIDIA GeForce RTX 3060 (Laptop, 105W)","15.6”, Full HD (1920 x 1080), 144 Hz, IPS",2000GB SSD,169900,https://laptopmedia.com/laptop-specs/msi-sword-15-1227/,https://www.amazon.com/exec/obidos/ASIN/B0C5XB4PZQ?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,2718400000,21424,16918,130
Acer Nitro V 15,Intel Core i7-13620H,16GB RAM,"NVIDIA GeForce RTX 4050 (Laptop, 75W)","15.6"", Full HD (1920 x 1080), 165 Hz, IPS",2000GB SSD,134900,https://laptopmedia.com/laptop-specs/acer-nitro-v-15-653/,https://www.amazon.com/exec/obidos/ASIN/B0FRMLMZ29?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,2158400000,23361,20000,130
Acer Aspire Go 15,Intel Core i5-1334U,32GB RAM,Intel Iris Xe Graphics G7 (80EU),"15.3”, WUXGA (1920 x 1200), IPS",2000GB SSD,79900,https://laptopmedia.com/laptop-specs/acer-aspire-go-15-165/,https://www.amazon.com/exec/obidos/ASIN/B0FJDX2WFG?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,1278400000,13059,2595,90
MSI Thin A15,AMD Ryzen 5 7535HS,64GB RAM,"NVIDIA GeForce RTX 4050 (Laptop, 45W)","15.6”, Full HD (1920 x 1080), 144 Hz, IPS",1000GB SSD,199900,https://laptopmedia.com/laptop-specs/msi-thin-a15-46/,https://www.amazon.com/exec/obidos/ASIN/B0FNQRS2V8?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,3198400000,3000,20000,130
Acer Nitro V 15,Intel Core i7-13620H,16GB RAM,"NVIDIA GeForce RTX 4050 (Laptop, 75W)","15.6”, Full HD (1920 x 1080), 144 Hz, IPS",2000GB SSD,134900,https://laptopmedia.com/laptop-specs/acer-nitro-v-15-522/,https://www.amazon.com/exec/obidos/ASIN/B0F7XGKKDC?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,2158400000,23361,20000,130
Acer Chromebook Plus Enterprise 515,Intel Core 7 150U,16GB RAM,Intel Iris Xe Graphics G7 (96EU),"15.6”, Full HD (1920 x 1080), IPS",256GB SSD,97316,https://laptopmedia.com/laptop-specs/acer-chromebook-plus-enterprise-515-16/,https://www.amazon.com/exec/obidos/ASIN/B0D7TPD77F?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,1557056000,14769,2595,90
Acer Aspire Go 15,Intel Core i5-1334U,16GB RAM,Intel Iris Xe Graphics G7 (80EU),"15.3”, WUXGA (1920 x 1200), IPS",512GB SSD,51500,https://laptopmedia.com/laptop-specs/acer-aspire-go-15-55/,https://www.amazon.com/exec/obidos/ASIN/B0FJFLRVVK?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,824000000,13059,2595,90
MSI Cyborg 15,Intel Core i7-12650H,8GB RAM,"NVIDIA GeForce RTX 4060 (Laptop, 45W)","15.6”, Full HD (1920 x 1080), 144 Hz, IPS",512GB SSD,111900,https://laptopmedia.com/laptop-specs/msi-cyborg-15-324/,https://www.amazon.com/exec/obidos/ASIN/B0CDM8SJWM?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,1790400000,21424,19497,130
MSI Thin 15,Intel Core i7-12650H,32GB RAM,"NVIDIA GeForce RTX 4050 (Laptop, 45W)","15.6”, Full HD (1920 x 1080), 144 Hz, IPS",2000GB SSD,162900,https://laptopmedia.com/laptop-specs/msi-thin-15-340/,https://www.amazon.com/exec/obidos/ASIN/B0DWMCXFTY?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,2606400000,21424,20000,130
MSI Cyborg 15,Intel Core i7-13620H,16GB RAM,"NVIDIA GeForce RTX 4050 (Laptop, 45W)","15.6”, Full HD (1920 x 1080), 144 Hz, IPS",512GB SSD,116900,https://laptopmedia.com/laptop-specs/msi-cyborg-15-864/,https://www.amazon.com/exec/obidos/ASIN/B0CDLW328L?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,1870400000,23361,20000,130
Acer Chromebook 315,Intel Celeron N4500,4GB RAM,Intel UHD Graphics (Jasper Lake 16 EU),"15.6”, Full HD (1920 x 1080), IPS",64GB SSD,18700,https://laptopmedia.com/laptop-specs/acer-chromebook-315-212/,https://www.amazon.com/exec/obidos/ASIN/B0CWGTG7BK?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,299200000,1775,1533,90
Acer Chromebook Plus 514,AMD Ryzen 3 7320C,8GB RAM,AMD Radeon 610M,"14.0”, WUXGA (1920 x 1200), IPS",256GB SSD,38597,https://laptopmedia.com/laptop-specs/acer-chromebook-plus-514-66/,https://www.amazon.com/exec/obidos/ASIN/B0CVJVXYS5?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,617552000,3000,1301,90
Acer Aspire 3,AMD Ryzen 3 7320U,8GB RAM,AMD Radeon 610M,"15.6”, Full HD (1920 x 1080), IPS",1000GB SSD,52900,https://laptopmedia.com/laptop-specs/acer-aspire-3-2805/,https://www.amazon.com/exec/obidos/ASIN/B0FPLTVLKM?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,846400000,3000,1301,90
MSI Katana GF66,Intel Core i7-12700H,32GB RAM,"NVIDIA GeForce RTX 3060 (Laptop, 105W)","15.6”, Full HD (1920 x 1080), 144 Hz, IPS",1000GB SSD,153900,https://laptopmedia.com/laptop-specs/msi-katana-gf66-615/,https://www.amazon.com/exec/obidos/ASIN/B0D6FV1ZYX?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,2462400000,25079,16918,130
Acer Aspire 3,Intel Core i5-1235U,16GB RAM,Intel Iris Xe Graphics G7 (80EU),"15.6”, Full HD (1920 x 1080), IPS",512GB SSD,58900,https://laptopmedia.com/laptop-specs/acer-aspire-3-1498/,https://www.amazon.com/exec/obidos/ASIN/B0CNG7WXVL?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,942400000,12549,2595,90
MSI Katana 15,Intel Core i7-12650H,16GB RAM,"NVIDIA GeForce RTX 4070 (Laptop, 105W)","15.6”, Full HD (1920 x 1080), 144 Hz, IPS",1000GB SSD,149800,https://laptopmedia.com/laptop-specs/msi-katana-15-100/,https://www.amazon.com/exec/obidos/ASIN/B0C4G7K11W?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,2396800000,21424,26883,130
Acer Aspire Go 14,Intel Core i5-13420H,16GB RAM,Intel UHD Graphics Xe G4 (48EU),"14.0”, Full HD (1920 x 1080), IPS",512GB SSD,53999,https://laptopmedia.com/laptop-specs/acer-aspire-go-14-4/,https://www.amazon.com/exec/obidos/ASIN/B0DPRBXNGL?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,863984000,16917,1533,90
MSI Thin 15,Intel Core i5-12450H,12GB RAM,"NVIDIA GeForce RTX 3050 (Laptop, 45W)","15.6”, Full HD (1920 x 1080), 144 Hz, IPS",1024GB SSD,87400,https://laptopmedia.com/laptop-specs/msi-thin-15-100/,https://www.amazon.com/exec/obidos/ASIN/B0DHZRH3ZY?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,1398400000,15953,15000,130
Acer Nitro 16,Intel Core i7-13620H,32GB RAM,"NVIDIA GeForce RTX 4050 (Laptop, 140W)","16.0″, WUXGA (1920 x 1200), 165 Hz, IPS",2000GB SSD,136900,https://laptopmedia.com/laptop-specs/acer-nitro-16-235/,https://www.amazon.com/exec/obidos/ASIN/B0CTT4T27H?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,2190400000,23361,20000,130
Acer Aspire 5,Intel Core i5-12450H,64GB RAM,Intel UHD Graphics Xe G4 (48EU),"15.6”, Full HD (1920 x 1080), IPS",2000GB SSD,114900,https://laptopmedia.com/laptop-specs/acer-aspire-5-6298/,https://www.amazon.com/exec/obidos/ASIN/B0DR88SC5M?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,1838400000,15953,1533,90
Acer Nitro 5,Intel Core i5-10300H,32GB RAM,"NVIDIA GeForce RTX 3050 (Laptop, 75W)","15.6”, Full HD (1920 x 1080), 144 Hz, IPS",2000GB SSD,149900,https://laptopmedia.com/laptop-specs/acer-nitro-5-4128/,https://www.amazon.com/exec/obidos/ASIN/B0C1HG16Q9?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,2398400000,8186,15000,130
MSI Pulse GL76,Intel Core i7-12700H,32GB RAM,"NVIDIA GeForce RTX 3060 (Laptop, 105W)","17.3”, Full HD (1920 x 1080), 144 Hz, IPS",2000GB SSD,170900,https://laptopmedia.com/laptop-specs/msi-pulse-gl76-731/,https://www.amazon.com/exec/obidos/ASIN/B0CG8WK18B?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,2734400000,25079,16918,130
Acer Predator Helios 300,Intel Core i7-12700H,16GB RAM,"NVIDIA GeForce RTX 3060 (Laptop, 140W)","15.6"", Full HD (1920 x 1080), 165 Hz, IPS",2000GB SSD,147900,https://laptopmedia.com/laptop-specs/acer-predator-helios-300-1791/,https://www.amazon.com/exec/obidos/ASIN/B0CG974DFS?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,2366400000,25079,16918,130
Acer Chromebook Plus 514,Intel Core i3-N305,8GB RAM,Intel UHD Graphics Xe 750 (32EU),"14.0”, Full HD (1920 x 1080), IPS",512GB SSD,45900,https://laptopmedia.com/laptop-specs/acer-chromebook-plus-514-15/,https://www.amazon.com/exec/obidos/ASIN/B0D72J2HFF?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,734400000,9413,1533,90
Acer Swift Go 14,Intel Core Ultra 7 155H,16GB RAM,Intel Arc (8-Cores),"14.0”, WUXGA (1920 x 1200), IPS",2000GB SSD,99900,https://laptopmedia.com/laptop-specs/acer-swift-go-14-217/,https://www.amazon.com/exec/obidos/ASIN/B0DKJ5PMZS?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,1598400000,24556,5483,90
MSI Modern 15,Intel Core i7-1255U,16GB RAM,Intel Iris Xe Graphics G7 (96EU),"15.6”, Full HD (1920 x 1080), IPS",1000GB SSD,107900,https://laptopmedia.com/laptop-specs/msi-modern-15-1141/,https://www.amazon.com/exec/obidos/ASIN/B09Z1KFZP6?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,1726400000,12894,2595,90
Acer Nitro 5,Intel Core i5-10300H,20GB RAM,"NVIDIA GeForce RTX 3050 Ti (Laptop, 75W)","15.6”, Full HD (1920 x 1080), 144 Hz, IPS",512GB SSD 1000GB HDD,127999,https://laptopmedia.com/laptop-specs/acer-nitro-5-1723/,https://www.amazon.com/exec/obidos/ASIN/B0BZ5CVQ6V?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,2047984000,8186,15000,130
Acer Aspire 5 (A515-43),AMD Ryzen 5 3500U,8GB RAM,"AMD Radeon RX Vega 8 (R2000/3000, 15W)","15.6”, Full HD (1920 x 1080), IPS",256GB SSD,49600,https://laptopmedia.com/laptop-specs/acer-aspire-5-a515-43-3/,https://www.amazon.com/exec/obidos/ASIN/B07Z1165XY?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,793600000,3000,1513,90
MSI Crosshair 15,Intel Core i7-11800H,16GB RAM,"NVIDIA GeForce RTX 3060 (Laptop, 85W)","15.6”, Full HD (1920 x 1080), 144 Hz, IPS",4000GB SSD,201400,https://laptopmedia.com/laptop-specs/msi-crosshair-15-86/,https://www.amazon.com/exec/obidos/ASIN/B09H1R8CQ8?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,3222400000,19660,16918,130
Acer Nitro 5,Intel Core i5-10300H,16GB RAM,"NVIDIA GeForce RTX 3050 (Laptop, 75W)","15.6”, Full HD (1920 x 1080), 144 Hz, IPS",1000GB SSD,87600,https://laptopmedia.com/laptop-specs/acer-nitro-5-479/,https://www.amazon.com/exec/obidos/ASIN/B09V265LXQ?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,1401600000,8186,15000,130
Acer Chromebook Spin 311,Mediatek MT8183,4GB RAM,ARM Mali-G72 MP3,"11.6”, HD (1366 x 768), IPS",32GB SSD,34999,https://laptopmedia.com/laptop-specs/acer-chromebook-spin-311-77/,https://www.amazon.com/exec/obidos/ASIN/B09RDQGTT8?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,559984000,3000,1500,60
Acer Chromebook 514,Intel Core i3-1115G4,8GB RAM,Intel UHD Graphics Xe G4 (48EU),"14.0”, Full HD (1920 x 1080), IPS",128GB SSD,37999,https://laptopmedia.com/laptop-specs/acer-chromebook-514-25/,https://www.amazon.com/exec/obidos/ASIN/B09MSJ2RXJ?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,607984000,5823,1533,90
Acer Chromebook 315 (CB315-2H),AMD A4-9120,4GB RAM,AMD Radeon R2,"15.6”, Full HD (1920 x 1080), IPS",32GB SSD,39999,https://laptopmedia.com/laptop-specs/acer-chromebook-315-cb315-2h-26/,https://www.amazon.com/exec/obidos/ASIN/B0855MFBQZ?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,639984000,3000,256,90
Acer Aspire 3,AMD Ryzen 7 7730U,48GB RAM,"AMD Radeon RX Vega 8 (R4000/5000, 15W)","15.6”, Full HD (1920 x 1080), IPS",2000GB SSD,117900,https://laptopmedia.com/laptop-specs/acer-aspire-3-3125/,https://www.amazon.com/exec/obidos/ASIN/B0FCLRJ56W?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,1886400000,16000,1513,90
Acer Aspire 14 AI,Intel Core Ultra 7 258V,32GB RAM,Intel Arc Graphics 140V,"14.0”, WUXGA (1920 x 1200), IPS",4000GB SSD,149900,https://laptopmedia.com/laptop-specs/acer-aspire-14-ai-89/,https://www.amazon.com/exec/obidos/ASIN/B0FCY27M2Q?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,2398400000,18936,5483,90
Acer Aspire Go 16,Intel Core 7 150U,16GB RAM,Intel Iris Xe Graphics G7 (96EU),"16.0”, WUXGA (1920 x 1200), IPS",512GB SSD,69999,https://laptopmedia.com/laptop-specs/acer-aspire-go-16-9/,https://www.amazon.com/exec/obidos/ASIN/B0FRNM3Y5C?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,1119984000,14769,2595,90
Acer Nitro V 15,Intel Core i7-13620H,24GB RAM,"NVIDIA GeForce RTX 4050 (Laptop, 75W)","15.6"", Full HD (1920 x 1080), 165 Hz, IPS",2000GB SSD,141400,https://laptopmedia.com/laptop-specs/acer-nitro-v-15-918/,https://www.amazon.com/exec/obidos/ASIN/B0FRMSTKPV?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,2262400000,23361,20000,130
Acer Nitro V 15,Intel Core i7-13620H,16GB RAM,"NVIDIA GeForce RTX 4050 (Laptop, 75W)","15.6"", Full HD (1920 x 1080), 165 Hz, IPS",2000GB SSD,129900,https://laptopmedia.com/laptop-specs/acer-nitro-v-15-647/,https://www.amazon.com/exec/obidos/ASIN/B0FRMS63XS?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,2078400000,23361,20000,130
Acer Nitro V 15,Intel Core i7-13620H,64GB RAM,"NVIDIA GeForce RTX 4050 (Laptop, 75W)","15.6”, Full HD (1920 x 1080), 144 Hz, IPS",2000GB SSD,203900,https://laptopmedia.com/laptop-specs/acer-nitro-v-15-534/,https://www.amazon.com/exec/obidos/ASIN/B0FRMRPXPV?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,3262400000,23361,20000,130
Acer Aspire Vero,Intel Core Ultra 5 125U,8GB RAM,Intel Graphics (4-Cores),"16.0”, WUXGA (1920 x 1200), IPS",512GB SSD,49949,https://laptopmedia.com/laptop-specs/acer-aspire-vero-449/,https://www.amazon.com/exec/obidos/ASIN/B0DWMHMV7H?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,799184000,16791,3209,90
Acer Aspire 3,AMD Ryzen 5 7430U,32GB RAM,"AMD Radeon RX Vega 7 (R4000/5000, 15W)","15.6”, Full HD (1920 x 1080), IPS",1000GB SSD,74999,https://laptopmedia.com/laptop-specs/acer-aspire-3-2497/,https://www.amazon.com/exec/obidos/ASIN/B0FCN25JWJ?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,1199984000,3000,1500,90
Acer Aspire 5,AMD Ryzen 3 3350U,20GB RAM,AMD Radeon RX Vega 10,"15.6”, Full HD (1920 x 1080), IPS",1000GB SSD,48690,https://laptopmedia.com/laptop-specs/acer-aspire-5-7439/,https://www.amazon.com/exec/obidos/ASIN/B0BZVSJP12?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,779040000,3000,1627,90
Acer Aspire 5,AMD Ryzen 7 5700U,32GB RAM,"AMD Radeon RX Vega 8 (R4000/5000, 15W)","15.6”, Full HD (1920 x 1080), IPS",2000GB SSD,69900,https://laptopmedia.com/laptop-specs/acer-aspire-5-7056/,https://www.amazon.com/exec/obidos/ASIN/B0DV6PYGFW?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,1118400000,16000,1513,90
Acer Predator Helios Neo 16S AI,Intel Core Ultra 9 275HX,64GB RAM,NVIDIA GeForce RTX 5070 Ti (Laptop),"16.0"", WQXGA (2560 x 1600), 240 Hz, OLED",4000GB SSD,279999,https://laptopmedia.com/laptop-specs/acer-predator-helios-neo-16s-ai-138/,https://www.amazon.com/exec/obidos/ASIN/B0G1MNLL4C?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,4479984000,55854,32385,210
Acer Aspire 5,Intel Core i5-1240P,24GB RAM,"NVIDIA GeForce RTX 2050 (Laptop, 35W)","15.6”, Full HD (1920 x 1080), IPS",2000GB SSD,94900,https://laptopmedia.com/laptop-specs/acer-aspire-5-7537/,https://www.amazon.com/exec/obidos/ASIN/B0FHVBMNCR?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,1518400000,15819,7714,90
MSI Creator M16,Intel Core i7-12650H,32GB RAM,NVIDIA GeForce RTX 3060 (Laptop),"16.0"", QHD+ (2560 x 1600), IPS",2000GB SSD,176900,https://laptopmedia.com/laptop-specs/msi-creator-m16-444/,https://www.amazon.com/exec/obidos/ASIN/B0CJ51KR7V?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,2830400000,21424,16918,120
MSI Thin 15,Intel Core i7-12650H,64GB RAM,"NVIDIA GeForce RTX 4050 (Laptop, 45W)","15.6”, Full HD (1920 x 1080), 144 Hz, IPS",4000GB SSD,220900,https://laptopmedia.com/laptop-specs/msi-thin-15-626/,https://www.amazon.com/exec/obidos/ASIN/B0DWMTNYL4?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,3534400000,21424,20000,130
Acer Nitro V 16 AI,AMD Ryzen 5 240,64GB RAM,NVIDIA GeForce RTX 5050 (Laptop),"16.0″, WUXGA (1920 x 1200), 180 Hz, IPS",1000GB SSD,174900,https://laptopmedia.com/laptop-specs/acer-nitro-v-16-ai-90/,https://www.amazon.com/exec/obidos/ASIN/B0G33QTBDS?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,2798400000,3000,17019,130
Acer Aspire 5,Intel Core i7-1165G7,36GB RAM,Intel Iris Xe Graphics G7 (96EU),"15.6”, Full HD (1920 x 1080), IPS",512GB SSD,60999,https://laptopmedia.com/laptop-specs/acer-aspire-5-6887/,https://www.amazon.com/exec/obidos/ASIN/B0DN6ZW6KZ?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,975984000,9787,2595,90
Acer Nitro V 15,Intel Core i7-13620H,16GB RAM,"NVIDIA GeForce RTX 4050 (Laptop, 75W)","15.6”, Full HD (1920 x 1080), 144 Hz, IPS",1000GB SSD,122900,https://laptopmedia.com/laptop-specs/acer-nitro-v-15-593/,https://www.amazon.com/exec/obidos/ASIN/B0F8BCJX8D?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,1966400000,23361,20000,130
Acer Aspire 5,Intel Core i5-1240P,64GB RAM,"NVIDIA GeForce RTX 2050 (Laptop, 35W)","15.6”, Full HD (1920 x 1080), IPS",2000GB SSD,149900,https://laptopmedia.com/laptop-specs/acer-aspire-5-7129/,https://www.amazon.com/exec/obidos/ASIN/B0FHH5XVRS?tag=specslaptops-20&linkCode=assoc-rails-rate-card-link-code-tw3,2398400000,15819,7714,90
